Number of days appointments can be booked in advance,Nombre de jours de rendez-vous peuvent être réservés à l'avance,
Number of days that the subscriber has to pay invoices generated by this subscription,Nombre de jours maximum pendant lesquels l'abonné peut payer les factures générées par cet abonnement,
"Number of intervals for the interval field e.g if Interval is 'Days' and Billing Interval Count is 3, invoices will be generated every 3 days","Nombre d'intervalles pour le champ d'intervalle, par exemple si Intervalle est &quot;Jours&quot; et si le décompte d'intervalle de facturation est 3, les factures seront générées tous les 3 jours",
Numeric Values,Valeurs Numériques,
Objective,Objectif,
Objectives,Objectifs,
Odometer Value (Last),Valeur Compteur Kilométrique (Dernier),
Off,De,
On Hold Since,En attente depuis,
On Item Quantity,Sur quantité d'article,
On Net Total,Sur le total net,
On Previous Row Amount,Le Montant de la Rangée Précédente,
On Previous Row Total,Le Total de la Rangée Précédente,
On-machine press checks,Contrôles de presse sur machine,
"Once set, this invoice will be on hold till the set date","Une fois définie, cette facture sera mise en attente jusqu'à la date fixée",
Only Include Allocated Payments,Inclure uniquement les paiements alloués,
Only leaf nodes are allowed in transaction,Seuls les noeuds feuilles sont autorisés dans une transaction,
Only show Customer of these Customer Groups,Afficher uniquement les clients de ces groupes de clients,
Only show Items from these Item Groups,Afficher uniquement les éléments de ces groupes d'éléments,
Open Issues,Questions ouvertes,
Open Notifications,Notifications ouvertes,
Open Projects,Projets ouverts,
Open Quotations,Citations ouvertes,
Open To Do,Ouvert à faire,
Open Work Orders,Ordres de travail ouverts,
Opening Accumulated Depreciation,Amortissement Cumulé d'Ouverture,
Opening Amount,Montant d'ouverture,
Opening Balance,Solde d'ouverture,
Opening Balance Details,Détails du solde d'ouverture,
Opening Date,Date d'Ouverture,
Opening Entry,Écriture d'Ouverture,
Opening Invoice Creation Tool,Ouverture de l'outil de création de facture,
Opening Invoice Creation Tool Item,Ouverture d'un outil de création de facture,
Opening Stock,Stock d'Ouverture,
Opening Time,Horaire d'Ouverture,
Operating Cost,Coût d'Exploitation,
Operating Cost (Company Currency),Coût d'Exploitation (Devise Société),
Operating Cost(Company Currency),Coût d'Exploitation (Devise Société),
Operating Costs,Coûts d'Exploitation,
Operation Cost,Coût de l'Opération,
Operation Description,Description de l'Opération,
Operation ID,ID d'opération,
Operation Row Number,Numéro de ligne d'opération,
Operation Time,Durée de l'Opération,
Operation completed for how many finished goods?,Opération terminée pour combien de produits finis ?,
Operations,Opérations,
Operator,Opérateur,
Opportunities,Opportunités,
Opportunity,Opportunité,
Opportunity Amount,Montant de l'opportunité,
Opportunity Date,Date d'Opportunité,
Opportunity From,Opportunité De,
Opportunity Item,Article de l'Opportunité,
Opportunity Lost Reason,Raison perdue,
Opportunity Lost Reason Detail,Détail de la raison perdue de l'opportunité,
Opportunity Type,Type d'Opportunité,
Optimize Route,Optimiser l'itinéraire,
Order Confirmation Date,Date de confirmation de la commande,
Order Confirmation No,No de confirmation de commande,
Order Information,Informations sur la commande,
Order Status,Statut de la commande,
Order Type,Type de Commande,
Ordered,Commandé,
Ordered Qty,Qté Commandée,
Ordered Quantity,Quantité Commandée,
Organization,Organisation,
Organization Name,Nom de l'Organisation,
Original Item,Article original,
Other,Autre,
Other Details,Autres détails,
Other Settings,Autres Paramètres,
Out of AMC,Sur AMC,
Out of Order,Hors service,
Out of Warranty,Hors Garantie,
Outgoing Rate,Prix Sortant,
Outstanding,Solde,
Outstanding Amount,Montant dû,
Outward,À l'extérieur,
Over Transfer Allowance,Autorisation de limite de transfert,
Overdue,En retard,
Overdue Days,Jours en retard,
Overdue and Discounted,En retard et à prix réduit,
Overproduction Percentage For Sales Order,Pourcentage de surproduction pour les commandes client,
Overproduction Percentage For Work Order,Pourcentage de surproduction pour les ordres de travail,
Overproduction for Sales and Work Order,Surproduction pour les ventes et les bons de travail,
PAN No,PAN Non,
PO Supplied Item,PO article fourni,
POS Closing Entry,Inscription de clôture PDV,
POS Closing Entry Detail,Détail de l'entrée de clôture du PDV,
POS Closing Entry Taxes,Taxes d'entrée à la clôture du PDV,
POS Customer Group,Groupe Clients PDV,
POS Field,Champ POS,
POS Invoice,Facture PDV,
POS Invoice Item,Article de facture PDV,
POS Invoice Merge Log,Journal de fusion des factures PDV,
POS Invoice Reference,Référence de facture PDV,
POS Invoices,Factures PDV,
POS Item Group,Groupe d'Articles PDV,
POS Opening Entry,Entrée d'ouverture de PDV,
POS Opening Entry Detail,Détail de l'entrée d'ouverture du PDV,
POS Payment Method,Mode de paiement POS,
POS Profile,Profil PDV,
POS Profile User,Utilisateur du profil PDV,
POS Register,Registre POS,
POS Settings,Paramètres PDV,
POS Transactions,Transactions POS,
PSOA Cost Center,Centre de coûts PSOA,
PSOA Project,Projet PSOA,
Package Weight Details,Détails du Poids du Paquet,
Packed Item,Article Emballé,
Packed Items,Articles Emballés,
Packing List,Liste de Colisage,
Packing Slip,Bordereau de Colis,
Packing Slip Item,Article Emballé,
Packing Unit,Unité d'emballage,
Paid,Payé,
Paid Amount,Montant payé,
Paid Amount (Company Currency),Montant Payé (Devise Société),
Parameter Group,Groupe de paramétre,
Parameter Name,Nom du Paramètre,
Parameters,Paramètres,
Parcel Template,Modèle de colis,
Parcel Template Name,Nom du modèle de colis,
Parcels,Colis,
Parent Account,Compte Parent,
Parent Batch,Lot Parent,
Parent Company,Maison mère,
Parent Cost Center,Centre de Coûts Parent,
Parent Customer Group,Groupe Client Parent,
Parent Department,Département parent,
Parent Detail docname,Nom de Document du Détail Parent,
Parent Item,Article Parent,
Parent Item Group,Groupe d’Articles Parent,
Parent Location,Localisation parente,
Parent Procedure,Procédure parentale,
Parent Sales Person,Commercial Parent,
Parent Supplier Group,Groupe de fournisseurs parent,
Parent Task,Tâche Parente,
Parent Territory,Territoire Parent,
Parent Warehouse,Entrepôt Parent,
Partially Completed,Partiellement Complété,
Partially Depreciated,Partiellement déprécié,
Partially Fulfilled,Partiellement rempli,
Partially Ordered,Partiellement commandé,
Partially Paid,Partiellement payé,
Partially Received,Partiellement reçu,
Partly Billed,Partiellement Facturé,
Partly Delivered,Livré en Partie,
Partner Type,Type de Partenaire,
Partner website,Site Partenaire,
Party,Tiers,
Party Account,Compte de Tiers,
Party Account Currency,Devise du Compte de Tiers,
Party Bank Account,Compte bancaire du parti,
Party Details,Parti Détails,
Party Information,Informations sur le tier,
Party Name,Nom du Tiers,
Party Specific Item,Restriction d'article disponible,
Party Type,Type de Tiers,
Party User,Utilisateur tiers,
Passed,Passé,
Passport Number,Numéro de Passeport,
Path,Chemin,
Pause SLA On Status,Mettre en veille le statut SLA activé,
Pay,Payer,
Pay To / Recd From,Payé À / Reçu De,
Payable,Créditeur,
Payables,Dettes,
Payer Settings,Paramètres du Payeur,
Payment,Paiement,
Payment Amount,Montant du paiement,
Payment Channel,Canal de paiement,
Payment Deductions or Loss,Déductions sur le Paiement ou Perte,
Payment Document,Document de paiement,
Payment Due Date,Date d'Échéance de Paiement,
Payment Entries,Écritures de Paiement,
Payment Entry,Écriture de Paiement,
Payment Entry Deduction,Déduction d’Écriture de Paiement,
Payment Entry Reference,Référence d’Écriture de Paiement,
Payment From / To,Paiement De / À,
Payment Gateway,Passerelle de Paiement,
Payment Gateway Account,Compte Passerelle de Paiement,
Payment Gateway Details,Détails de la Passerelle de Paiement,
Payment Methods,méthodes de payement,
Payment Order,Ordre de paiement,
Payment Order Reference,Référence de l'ordre de paiement,
Payment Order Status,État de l'ordre de paiement,
Payment Order Type,Type d'ordre de paiement,
Payment Ordered,Paiement commandé,
Payment Period Based On Invoice Date,Période de Paiement basée sur la Date de la Facture,
Payment Plan,Plan de paiement,
Payment Reconciliation,Réconciliation des Paiements,
Payment Reconciliation Invoice,Facture de Réconciliation des Paiements,
Payment Reconciliation Payment,Paiement de Réconciliation des Paiements,
Payment Reference,Référence de paiement,
Payment References,Références de Paiement,
Payment Request,Requête de Paiement,
Payment Request Type,Type de demande de paiement,
Payment Schedule,Calendrier de paiement,
Payment Term,Terme de paiement,
Payment Term Name,Nom du terme de paiement,
Payment Terms,Termes de paiement,
Payment Terms Template,Modèle de termes de paiement,
Payment Terms Template Detail,Détail du modèle de conditions de paiement,
Payment Terms from orders will be fetched into the invoices as is,Les termes de paiement des commandes seront récupérées dans les factures telles quelles,
Payment Type,Type de paiement,
Payments,Paiements,
Payslip,Fiche de paie,
Pending Amount,Montant en attente,
Pending Qty,Qté en Attente,
Pending Review,Revue en Attente,
Pending SO Items For Purchase Request,Articles de Commande Client en Attente Pour la Demande d'Achat,
Per Month,Par Mois,
Per Transferred,Par transféré,
Per Week,Par Semaine,
Per Year,Par An,
Percentage,Pourcentage,
Percentage Allocation,Allocation en Pourcentage,
Period Closing Settings,Paramètres de clôture de la période,
Period Closing Voucher,Bon de Clôture de la Période,
Period End Date,Date de fin de la période,
Period Name,Nom de période,
Period Score,Score de la Période,
Period Settings,Paramètres de période,
Period Start Date,Date de début de la période,
Periodicity,Périodicité,
Permanent Address,Adresse Permanente,
Permanent Address Is,L’Adresse Permanente Est,
Personal Email,Email Personnel,
Petrol,Essence,
Phone No,N° de Téléphone,
Phone Number,Numéro de téléphone,
Pick List,Liste de prélèvement,
Pick List Item,Élément de la liste de prélèvement,
Pick Manually,Prélever manuellement,
Pick Serial / Batch No,Prélever des n° de série et lot,
Picked Qty,Quantité choisie,
Picked Qty (in Stock UOM),Qté prélevée (en UdM de stock),
Place of Issue,Lieu d'Émission,
Plaid Access Token,Jeton d'accès plaid,
Plaid Client ID,ID client plaid,
Plaid Environment,Environnement écossais,
Plaid Secret,Secret de plaid,
Plaid Settings,Paramètres de plaid,
Plan Name,Nom du Plan,
Plan material for sub-assemblies,Plan de matériaux pour les sous-ensembles,
Plan operations X days in advance,Planifier les opérations X jours à l'avance,
Plan time logs outside Workstation working hours,Planifier les journaux de temps en dehors des heures de travail du poste de travail,
Planned,Prévu,
Planned End Date,Date de Fin Prévue,
Planned End Time,Heure de Fin Prévue,
Planned Operating Cost,Coûts de Fonctionnement Prévus,
Planned Qty,Qté Planifiée,
Planned Quantity,Quantité Planifiée,
Planned Start Date,Date de Début Prévue,
Planned Start Time,Heure de Début Prévue,
Planning,Planification,
Policy No,Politique N°,
Policy number,Numéro de politique,
Post Description Key,Clé de description du message,
Post Graduate,Post-Diplômé,
Post Route Key,Clé du lien du message,
Post Route Key List,Liste de clés du lien du message,
Post Route String,Chaîne de caractères du lien du message,
Post Title Key,Clé du titre du message,
Posting Date,Date de Comptabilisation,
Posting Time,Heure de Publication,
Prevdoc DocType,DocPréc DocType,
Prevent POs,Interdire les Bons de Commande d'Achat,
Prevent Purchase Orders,Interdire les Bons de Commande d'Achat,
Prevent RFQs,Interdire les Appels d'Offres,
Preventive,Préventif,
Preventive Action,Action préventive,
Preventive Maintenance,Maintenance préventive,
Preview Email,Aperçu de l'e-mail,
Previous Work Experience,Expérience de Travail Antérieure,
Price,Prix,
Price Discount Scheme,Schéma de remise de prix,
Price Discount Slabs,Dalles à prix réduit,
Price List,Liste de prix,
Price List Country,Pays de la Liste des Prix,
Price List Currency,Devise de la Liste de Prix,
Price List Exchange Rate,Taux de Change de la Liste de Prix,
Price List Name,Nom de la Liste de Prix,
Price List Rate,Prix de la Liste des Prix,
Price List Rate (Company Currency),Taux de la Liste de Prix (Devise Société),
Price Not UOM Dependent,Prix non dépendant de l'UdM,
Price or Product Discount,Prix ou remise de produit,
Pricing,Tarification,
Pricing Rule,Règle de tarification,
Pricing Rule Brand,Marque de règle de tarification,
Pricing Rule Detail,Détail de la règle de tarification,
Pricing Rule Help,Aide pour les Règles de Tarification,
Pricing Rule Item Code,Règle de tarification Article Code,
Pricing Rule Item Group,Groupe de postes de règle de tarification,
Pricing Rules,Règles de tarification,
Primary Address,Adresse principale,
Primary Address and Contact,Adresse et contact principal,
Primary Contact Email,Adresse e-mail du contact principal,
Primary Settings,Paramètres Principaux,
Print Format,Format d'Impression,
Print Language,Langue d’Impression,
Print Preferences,Préférences d'impression,
Print Settings,Paramètres d&#39;impression,
Print Without Amount,Imprimer Sans Montant,
Printing Details,Détails d'Impression,
Printing Settings,Paramètres d'Impression,
Priorities,Les priorités,
Probability,Probabilité,
Problem,Problème,
Procedure,Procédure,
Process Deferred Accounting,Traitement de la comptabilité différée,
Process Description,Description du processus,
Process Owner,Propriétaire du processus,
Process Owner Full Name,Nom complet du propriétaire du processus,
Process Statement Of Accounts,Traiter l'état des comptes,
Process Statement Of Accounts Customer,Traiter le relevé des comptes client,
Processes,Les processus,
Procurement Tracker,Suivi des achats,
Produced,produis,
Produced Qty,Quantité produite,
Produced Quantity,Quantité Produite,
Product,Produit,
Product Bundle,Ensemble de Produits,
Product Bundle Balance,Balance de produit,
Product Bundle Help,Aide pour les Ensembles de Produits,
Product Bundle Item,Article d'un Ensemble de Produits,
Product Discount Scheme,Schéma de remise de produit,
Product Discount Slabs,Dalles à prix réduit,
Product Enquiry,Demande d'Information Produit,
Production Analytics,Analyse de la Production,
Production Capacity,Capacité de production,
Production Item,Article de production,
Production Plan,Plan de production,
Production Plan Item,Article du Plan de Production,
Production Plan Material Request,Demande de Matériel du Plan de Production,
Production Plan Material Request Warehouse,Entrepôt de demande de matériel du plan de production,
Production Plan Qty,Qté du plan de production,
Production Plan Sales Order,Commande Client du Plan de Production,
Production Planning Report,Rapport de planification de la production,
Profit & Loss,Profits & Pertes,
Profit and Loss,Pertes et Profits,
Profit and Loss Statement,Compte de Résultat,
Profitability Analysis,Analyse de Profitabilité,
Project Name,nom du projet,
Project Status,Statut du Projet,
Project Summary,Résumé du projet,
Project Template,Modèle de projet,
Project Template Task,Modèle de projet,
Project Type,Type de Projet,
Project Update,Mise à jour du projet,
Project User,Utilisateur du Projet,
Project will be accessible on the website to these users,Le Projet sera accessible sur le site web à ces utilisateurs,
Project wise Stock Tracking,Suivi des stocks par projet,
Projected Qty,Quantité projetée,
Projects,Projets,
Projects Manager,Chef de Projet,
Projects Settings,Paramètres des Projets,
Projects User,Utilisateur/Intervenant Projets,
Promotional,Promotionnel,
Promotional Scheme,Schéma promotionnel,
Promotional Scheme Id,Id de schéma promotionnel,
Promotional Scheme Price Discount,Promotion Tarif Promotion Prix,
Promotional Scheme Product Discount,Schéma promotionnel Réduction de produit,
Prorate,Calculer au prorata,
Prospect Owner,Resp. du Prospect,
Prospects Engaged But Not Converted,Prospects Contactés mais non Convertis,
Provide Email Address registered in company,Fournir l'Adresse Email enregistrée dans la société,
Provider,Fournisseur,
Providing,Fournie,
Publish Date,Date de publication,
Purchase,achat,
Purchase Amount,Montant de l'Achat,
Purchase Analytics,Analyses des Achats,
Purchase Date,Date d'Achat,
Purchase Defaults,Valeurs par défaut pour les achats,
Purchase Details,Détails d'achat,
Purchase Invoice,Facture d’Achat,
Purchase Invoice Advance,Avance sur Facture d’Achat,
Purchase Invoice Item,Article de la Facture d'Achat,
Purchase Invoice Trends,Tendances des Factures d'Achat,
Purchase Order,Commande d'Achat,
Purchase Order Analysis,Analyse des bons de commande,
Purchase Order Item,Article de la Commande d'Achat,
Purchase Order Item Supplied,Article Fourni depuis la Commande d'Achat,
Purchase Order Pricing Rule,Règle de tarification des bons de commande,
Purchase Order Trends,Tendances des Bons de Commande,
Purchase Orders Items Overdue,Articles de commandes d'achat en retard,
Purchase Orders to Bill,Commandes d'achat à facturer,
Purchase Orders to Receive,Commandes d'achat à recevoir,
Purchase Receipt,Reçu d’Achat,
Purchase Receipt Detail,Détail du reçu d'achat,
Purchase Receipt Item,Article du Reçu d’Achat,
Purchase Receipt Item Supplied,Articles Fournis du Reçus d’Achat,
Purchase Receipt No,N° du Reçu d'Achat,
Purchase Receipt Trends,Tendances des Reçus d'Achats,
Purchase Register,Registre des Achats,
Purchase Tax Template,Modèle de Taxes pour les Achats,
Purchase Taxes and Charges,Taxes et Frais d’Achats,
Purchase Taxes and Charges Template,Modèle de Taxe et Frais d'Achat,
Purchased,Acheté,
Purchasing,Achat,
Purpose,Objet,
Purposes,Objets,
Putaway Rule,Règle de routage d'entrée en stock,
Qty,Qté,
Qty Consumed Per Unit,Qté Consommée Par Unité,
Qty To Manufacture,Quantité À Produire,
Qty as per Stock UOM,Qté par UdM du Stock,
Qty of Finished Goods Item,Quantité de produits finis,
Qty of raw materials will be decided based on the qty of the Finished Goods Item,La quantité de matières premières sera déterminée en fonction de la quantité de produits finis.,
Qty to Order,Quantité à Commander,
Qualified By,Qualifié par,
Qualified on,Qualifié le,
Quality,Qualité,
Quality Action,Action Qualité,
Quality Feedback,Commentaires sur la qualité,
Quality Feedback Parameter,Paramètre de retour qualité,
Quality Feedback Template,Modèle de commentaires sur la qualité,
Quality Feedback Template Parameter,Paramètre de modèle de commentaires de qualité,
Quality Goal,Objectif de qualité,
Quality Goal Objective,Objectif de qualité Objectif,
Quality Inspection,Inspection de la Qualité,
Quality Inspection Parameter,Paramétre des Inspection Qualite,
Quality Inspection Reading,Libellé du Contrôle de Qualité,
Quality Inspection Required,Inspection de qualité requise,
Quality Inspection Settings,Paramètres de l'inspection qualité,
Quality Inspection Summary,Résumé de l'inspection de la qualité,
Quality Inspection Template,Modèle d'inspection de la qualité,
Quality Inspection Template Name,Nom du modèle d'inspection de la qualité,
Quality Management,Gestion de la qualité,
Quality Manager,Responsable Qualité,
Quality Meeting,Réunion de qualité,
Quality Meeting Agenda,Agenda de réunion de qualité,
Quality Meeting Minutes,Compte rendu de réunion de qualité,
Quality Procedure,Procédure de qualité,
Quality Procedure Process,Processus de procédure de qualité,
Quality Review,Examen de la qualité,
Quality Review Objective,Objectif de revue de qualité,
Quantity,Quantité,
Quantity  that must be bought or sold per UOM,Quantité à acheter ou à vendre par unité de mesure,
Quantity & Stock,Quantité et stock,
Quantity Difference,Différence de Quantité,
Quantity and Amount,Quantité et montant,
Quantity and Description,Quantité et description,
Quantity and Rate,Quantité et Prix,
Quantity and Warehouse,Quantité et Entrepôt,
Query Options,Options de Requête,
Query Route String,Chaîne de caractères du lien de requête,
Queued,Dans la file d'attente,
Quick Stock Balance,Solde rapide des stocks,
Quotation,Devis,
Quotation Item,Article du Devis,
Quotation Lost Reason,Raison de la Perte du Devis,
Quotation Lost Reason Detail,Détail du motif perdu du devis,
Quotation To,Devis Pour,
Quotation Trends,Tendances des Devis,
Quote Status,Statut de la proposition,
Raise Material Request When Stock Reaches Re-order Level,Augmenter la demande d'article lorsque le stock atteint le niveau de commande,
Raised By (Email),Créé par (Email),
Rate,Prix,
Rate & Amount,Prix et Montant,
Rate (Company Currency),Prix (Devise Société),
Rate Of Materials Based On,Prix des Matériaux Basé sur,
Rate Of TDS As Per Certificate,Taux de TDS selon le certificat,
Rate With Margin,Prix Avec Marge,
Rate With Margin (Company Currency),Prix avec marge (devise de l'entreprise),
Rate and Amount,Prix et Montant,
Rate at which Customer Currency is converted to customer's base currency,Taux auquel la Devise Client est convertie en devise client de base,
Rate at which Price list currency is converted to company's base currency,Taux auquel la devise de la Liste de prix est convertie en devise société de base,
Rate at which Price list currency is converted to customer's base currency,Taux auquel la devise de la Liste de prix est convertie en devise du client de base,
Rate at which customer's currency is converted to company's base currency,Taux auquel la devise client est convertie en devise client de base,
Rate at which supplier's currency is converted to company's base currency,Taux auquel la devise du fournisseur est convertie en devise société de base,
Rate at which this tax is applied,Taux auquel cette taxe est appliquée,
Rate of Depreciation,Taux d'amortissement,
Rate of Depreciation (%),Taux d'amortissement (%),
Rate or Discount,Prix unitaire ou réduction,
Rates,Prix,
Raw Material Cost,Coût de Matière Première,
Raw Material Cost (Company Currency),Coût de la matière première (devise de la société),
Raw Material Item Code,Code d’Article de Matière Première,
Raw Materials,Matières premières,
Raw Materials Consumed,Matières premières consommées,
Raw Materials Consumption,Consommation de matières premières,
Raw Materials Supplied,Matières Premières Fournies,
Raw Materials Supplied Cost,Coût des Matières Premières Fournies,
Re-order Level,Niveau de Réapprovisionnement,
Re-order Qty,Qté de Réapprovisionnement,
Read Only,Lecture Seule,
Reading 1,Lecture 1,
Reading 10,Lecture 10,
Reading 2,Lecture 2,
Reading 6,Lecture 6,
Reading 7,Lecture 7,
Reading 8,Lecture 8,
Reading 9,Lecture 9,
Readings,Lectures,
Reason For Putting On Hold,Raison de la mise en attente,
Reason for Leaving,Raison du Départ,
Receipt,Reçu,
Receipt Document,Reçu,
Receipt Document Type,Type de Reçu,
Receivable,Créance,
Receivable / Payable Account,Compte Débiteur / Créditeur,
Receivables,Créances,
Receive,Recevoir,
Received Amount,Montant Reçu,
Received Amount (Company Currency),Montant Reçu (Devise Société),
Received Items To Be Billed,Articles Reçus à Facturer,
Received Qty,Qté Reçue,
Received Quantity,Quantité reçue,
Received and Accepted,Reçus et Acceptés,
Receiver List,Liste de Destinataires,
Receiving,Reçue,
Recipient,Destinataire,
Recipient Message And Payment Details,Message du Destinataire et Détails de Paiement,
Recipients,Destinataires,
Reconcile,Réconcilier,
Reconciled,Réconcilié,
Recording URL,URL d'enregistrement,
Redeem Against,Échanger contre,
Redeem Loyalty Points,Échanger des points de fidélité,
Redeemed Points,Points échangés,
Redemption,Echange,
Redemption Account,Compte pour l'échange,
Redemption Cost Center,Centre de coûts pour l'échange,
Redemption Date,Date de l'échange,
Ref Code,Code de Réf.,
Reference Detail No,Détail de référence Non,
Reference Doctype,DocType de la Référence,
Reference Due Date,Date d'échéance de référence,
Reference Number,Numéro de réference,
Reference Purchase Receipt,Reçu d'achat de référence,
Reference Row,Ligne de Référence,
Reference Row #,Ligne de Référence #,
Reference Type,Type de référence,
References,Références,
Referral Code,Code de Parrainage,
Referral Sales Partner,Partenaire commercial de référence,
Refresh Google Sheet,Actualiser Google Sheet,
Regional,Régional,
Registration Details,Informations Légales,
Regular,Ordinaire,
Rejected Qty,Qté Rejetée,
Rejected Quantity,Quantité Rejetée,
Rejected Serial No,N° de Série Rejeté,
Rejected Warehouse,Entrepôt Rejeté,
Release Date,Date de la fin de mise en attente,
Remark,Remarque,
Remarks,Remarques,
Rename Attribute Value in Item Attribute.,Renommez la valeur de l'attribut dans l'attribut de l'article.,
Rename Log,Journal des Renommages,
Rename Tool,Outil de Renommage,
Rented,Loué,
Reorder Level,Niveau de réapprovisionnement,
Reorder Qty,Qté de Réapprovisionnement,
Reorder level based on Warehouse,Niveau de réapprovisionnement basé sur l’Entrepôt,
Repack,Ré-emballer,
Repair Cost,Coût de réparation,
Repair Status,État de réparation,
Replace,Remplacer,
Replace BOM,Remplacer la nomenclature,
Report Date,Date du Rapport,
Report Filters,Filtres du Rapport,
Report Type,Type de Rapport,
Reports to,Rapports À,
Represents Company,Représente la société,
Request Type,Type de Demande,
Request for,Demander Pour,
Request for Information,Demande de Renseignements,
Request for Quotation,Appel d'Offre,
Request for Quotation Item,Article de l'Appel d'Offre,
Request for Quotation Supplier,Fournisseur de l'Appel d'Offre,
Requested,Demandé,
Requested Items To Be Transferred,Articles Demandés à Transférer,
Requested Items to Order and Receive,Articles demandés à commander et à recevoir,
Requested Qty,Qté demandée,
Required By,Requis pour le,
Required Date,Date Requise,
Required Items,Articles Requis,
Required Qty,Qté requise,
Requirement,Obligations,
Requires Fulfilment,Nécessite des conditions,
"Reselect, if the chosen address is edited after save","Re-sélectionner, si l'adresse choisie est éditée après l'enregistrement",
"Reselect, if the chosen contact is edited after save","Re-sélectionner, si le contact choisi est édité après l'enregistrement",
Reserve Warehouse,Entrepôt de réserve,
Reserved,Réservé,
Reserved Qty,Qté Réservées,
Reserved Qty for Production,Qté Réservée pour la Production,
Reserved Qty for Production Plan,Qté Réservée pour un Plan de Production,
Reserved Stock,Stock réservé,
Reset Service Level Agreement,Réinitialiser l'accord de niveau de service,
Resolution,Résolution,
Resolution By,Résolution de,
Resolution Date,Date de Résolution,
Resolution Details,Détails de la Résolution,
Resolution Time,Temps de résolution,
Resolutions,Les résolutions,
Resolved,Résolu,
Resolved By,Résolu Par,
Response By,Réponse de,
Response Details,Détails de la réponse,
Response Key List,Liste des clés de réponse,
Response Options,Options de réponse,
Response Result Key Path,Chemin de la clé du résultat de réponse,
Responsible,Responsable,
Restrict Items Based On,Type de critére de restriction,
Restrict to Countries,Restreindre aux pays,
Result Preview Field,Champ d'aperçu du résultat,
Result Route Field,Champ du lien du résultat,
Result Title Field,Champ du titre du résultat,
Retain Sample,Conserver l'échantillon,
Return,Retour,
Return Against Delivery Note,Retour contre Bon de Livraison,
Return Against Purchase Invoice,Retour contre Facture d’Achat,
Return Against Purchase Receipt,Retour contre Reçu d'Achat,
Returned Qty,Qté Retournée,
Returned Qty ,Qté Retournée ,
Returns,Retours,
Review,Révoir,
Review Date,Date de Revue,
Right Index,Index droit,
Ringing,Sonnerie,
Role Allowed to Create/Edit Back-dated Transactions,Rôle autorisé à créer et modifier des transactions anti-datée,
Role Allowed to Edit Frozen Stock,Rôle autorisé à modifier le stock gelé,
Role Allowed to Over Bill ,Rôle autorisé à sur-facturer,
Role Allowed to Over Deliver/Receive, Rôle autorisé à dépasser cette limite,
Role Allowed to Override Stop Action,Rôle autorisé à outrepasser l'action Stop,
Role allowed to bypass Credit Limit,Rôle autorisé à contourner la limite de crédit,
Root Type,Type de racine,
Round Off,Arrondi,
Round Off Account,Compte d’Arrondi,
Round Off Cost Center,Centre de Coûts d’Arrondi,
Rounded Total,Total arrondi,
Rounding Adjustment,Arrondi,
Rounding Adjustment (Company Currency,Arrondi (Devise Société),
Rounding Adjustment (Company Currency),Arrondi (Devise Société),
Routing,Routage,
Routing Name,Nom d'acheminement,
Rows with Same Account heads will be merged on Ledger,Les lignes associées aux mêmes codes comptables seront fusionnées dans le grand livre,
Rule Applied,Règle appliquée,
Rule Description,Description de la règle,
SMS Center,Centre des SMS,
SWIFT Number,Numéro SWIFT,
SWIFT number,Numéro rapide,
Safety Stock,Stock de Sécurité,
Salary,Salaire,
Salary Mode,Mode de Rémunération,
Sales,Ventes,
Sales Analytics,Analyse des Ventes,
Sales Contributions and Incentives,Contributions et incitations aux ventes,
Sales Defaults,Valeurs par défaut pour la vente,
Sales Funnel,Entonnoir de vente,
Sales Invoice,Facture de vente,
Sales Invoice Advance,Avance sur Facture de Vente,
Sales Invoice Item,Article de la Facture de Vente,
Sales Invoice No,N° de la Facture de Vente,
Sales Invoice Payment,Paiement de la Facture de Vente,
Sales Invoice Timesheet,Feuille de Temps de la Facture de Vente,
Sales Invoice Trends,Tendances des Factures de Vente,
Sales Monthly History,Historique des Ventes Mensuel,
Sales Order,Commande client,
Sales Order Analysis,Analyse des commandes clients,
Sales Order Date,Date de la Commande Client,
Sales Order Item,Article de la Commande Client,
Sales Order Packed Item,Article emballé pour l'ordre de vente,
Sales Order Reference,Référence de la commande client,
Sales Order Trends,Tendances des Commandes Client,
Sales Orders,Commandes Clients,
Sales Orders to Bill,Commandes de vente à facture,
Sales Orders to Deliver,Commandes de vente à livrer,
Sales Partner,Partenaire commercial,
Sales Partner ,Partenaire commercial ,
Sales Partner Commission Summary,Résumé de la commission partenaire,
Sales Partner Name,Nom du Partenaire de Vente,
Sales Partner Target,Objectif du Partenaire Commercial,
Sales Partner Target Variance based on Item Group,Variance du partenaire commercial cible basée sur les groupes d'articles,
Sales Partner Transaction Summary,Récapitulatif des transactions du partenaire commercial,
Sales Partner Type,Type de partenaire de vente,
Sales Partners Commission,Commission des Partenaires de Vente,
Sales Payment Summary,Résumé du paiement des ventes,
Sales Person,Vendeur,
Sales Person Commission Summary,Récapitulatif de la commission des ventes,
Sales Person Name,Nom du Vendeur,
Sales Person Target Variance Based On Item Group,Écart cible du commercial basé sur le groupe de postes,
Sales Person Targets,Objectifs des Commerciaux,
Sales Person-wise Transaction Summary,Résumé des Transactions par Commerciaux,
Sales Register,Registre des Ventes,
Sales Stage,Stade de vente,
Sales Tax Template,Modèle de la Taxe de Vente,
Sales Taxes and Charges,Taxes et Frais de Vente,
